Airport Name,City name,Country name,Dep_Airport,Arr_Airport,lat,lng
Kobe Airport,Kobe,Japan,UKB,UKB,34.63280106,135.223999
Pullman Moscow Regional Airport,Pullman,United States,PUW,PUW,46.7439,-117.110001
Lewiston Nez Perce County Airport,Lewiston,United States,LWS,LWS,46.37450027,-117.0149994
Elmira Corning Regional Airport,Elmira,United States,ELM,ELM,42.15990067,-76.89160156
Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,ITH,42.49100113,-76.45839691
Monterey Peninsula Airport,Monterey,United States,MRY,MRY,36.5870018,-121.8430023
Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,SBA,34.42620087,-119.8399963
Daytona Beach International Airport,Daytona Beach,United States,DAB,DAB,29.179899,-81.058098
LiepÄja International Airport,Liepaja,Latvia,LPX,LPX,56.51750183,21.09690094
Riga International Airport,Riga,Latvia,RIX,RIX,56.92359924,23.97109985
Å iauliai International Airport,Siauliai,Lithuania,SQQ,SQQ,55.89390182,23.39500046
Barysiai Airport,Barysiai,Lithuania,HLJ,HLJ,56.0705986,23.55809975
Kaunas International Airport,Kaunas,Lithuania,KUN,KUN,54.96390152,24.08480072
S. Darius and S. GirÄ—nas Airfield,Kaunas,Lithuania,\N,\N,54.879799,23.8815
Palanga International Airport,Palanga,Lithuania,PLQ,PLQ,55.97320175,21.09390068
Vilnius International Airport,Vilnius,Lithuania,VNO,VNO,54.634102,25.285801
PanevÄ—Å¾ys Air Base,Panevezys,Lithuania,PNV,PNV,55.72940063,24.46080017
Erebuni Airport,Yerevan,Armenia,\N,\N,40.12210083,44.46500015
Stepanavan Airport,Stepanavan,Armenia,\N,\N,41.04850006,44.33720016
Zvartnots International Airport,Yerevan,Armenia,EVN,EVN,40.14730072,44.39590073
Gyumri Shirak Airport,Gyumri,Armenia,LWN,LWN,40.75040054,43.85929871
Assab International Airport,Assab,Eritrea,ASA,ASA,13.07180023,42.64500046
Asmara International Airport,Asmara,Eritrea,ASM,ASM,15.29189968,38.91070175
Massawa International Airport,Massawa,Eritrea,MSW,MSW,15.67000008,39.37009811
Yasser Arafat International Airport,Gaza,Palestine,GZA,GZA,31.24640083,34.27610016
Batumi International Airport,Batumi,Georgia,BUS,BUS,41.61029816,41.59970093
Kopitnari Airport,Kutaisi,Georgia,KUT,KUT,42.17670059,42.48260117
Tbilisi International Airport,Tbilisi,Georgia,TBS,TBS,41.6692009,44.95470047
Mukalla International Airport,Mukalla,Yemen,RIY,RIY,14.66259956,49.375
Ta'izz International Airport,Taiz,Yemen,TAI,TAI,13.68599987,44.13909912
Hodeidah International Airport,Hodeidah,Yemen,HOD,HOD,14.75300026,42.97629929
Aden International Airport,Aden,Yemen,ADE,ADE,12.8295002,45.02880096
Ataq Airport,Ataq,Yemen,AXK,AXK,14.55130005,46.82619858
Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,AAY,16.19169998,52.17499924
Sana'a International Airport,Sanaa,Yemen,SAH,SAH,15.47630024,44.21969986
Beihan Airport,Beihan,Yemen,BHN,BHN,14.78199959,45.7201004
Socotra International Airport,Socotra,Yemen,SCT,SCT,12.63070011,53.90579987
Al Badie Airport,Al Badie,Yemen,\N,\N,18.71929932,50.8368988
Memmingen Allgau Airport,Memmingen,Germany,FMM,FMM,47.98880005,10.23950005
NevÅŸehir Kapadokya Airport,Nevsehir,Turkey,NAV,NAV,38.7719,34.5345
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,EZE,-34.8222,-58.5358
Erbil International Airport,Erbil,Iraq,EBL,EBL,36.23759842,43.96319962
Emerald Airport,Emerald,Australia,EMD,EMD,-23.56749916,148.1790009
Athen Helenikon Airport,Athens,Greece,HEW,HEW,37.893299,23.726101
Kansai International Airport,Osaka,Japan,KIX,KIX,34.4272995,135.2440033
Downtown-Manhattan/Wall St Heliport,New York,United States,JRB,JRB,40.70119858,-74.00900269
Tagbilaran Airport,Tagbilaran,Philippines,TAG,TAG,9.665442,123.853533
Ilulissat Airport,Ilulissat,Greenland,JAV,JAV,69.24320221,-51.05709839
Qasigiannguit Heliport,Qasigiannguit,Greenland,JCH,JCH,68.82281555,-51.17344737
Aasiaat Airport,Aasiaat,Greenland,JEG,JEG,68.72180176,-52.78469849
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,PMI,39.55170059,2.738810062
Darwin International Airport,Darwin,Australia,DRW,DRW,-12.41469955,130.8769989
Surat Thani Airport,Surat Thani,Thailand,URT,URT,9.132599831,99.13559723
Talkeetna Airport,Talkeetna,United States,TKA,TKA,62.32049942,-150.0939941
Xewkija Heliport,Gozo,Malta,GZM,GZM,36.027199,14.2728
Tweed New Haven Airport,New Haven,United States,HVN,HVN,41.26369858,-72.88680267
Asheville Regional Airport,Asheville,United States,AVL,AVL,35.43619919,-82.54180145
Piedmont Triad International Airport,Greensboro,United States,GSO,GSO,36.09780121,-79.93730164
Joe Foss Field Airport,Sioux Falls,United States,FSD,FSD,43.58200073,-96.74189758
Ayers Rock Connellan Airport,Uluru,Australia,AYQ,AYQ,-25.1861,130.975998
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,MHT,42.932598,-71.435699
Naples Municipal Airport,Naples,United States,APF,APF,26.15259933,-81.77529907
LTS Pulau Redang Airport,Redang,Malaysia,RDN,RDN,5.76527977,103.0070038
Louisville International Standiford Field,Louisville,United States,SDF,SDF,38.1744,-85.736
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,CHO,38.1385994,-78.45290375
Roanokeâ€“Blacksburg Regional Airport,Roanoke VA,United States,ROA,ROA,37.3255,-79.975403
Blue Grass Airport,Lexington KY,United States,LEX,LEX,38.03649902,-84.60590363
Evansville Regional Airport,Evansville,United States,EVV,EVV,38.03699875,-87.53240204
Albuquerque International Sunport,Albuquerque,United States,ABQ,ABQ,35.040199,-106.609001
Gallatin Field,Bozeman,United States,BZN,BZN,45.77750015,-111.1529999
Billings Logan International Airport,Billings,United States,BIL,BIL,45.80770111,-108.5429993
Bert Mooney Airport,Butte,United States,BTM,BTM,45.95479965,-112.4970016
Cherry Capital Airport,Traverse City,United States,TVC,TVC,44.74140167,-85.5821991
Mundo Maya International Airport,Flores,Guatemala,FRS,FRS,16.91379929,-89.86640167
Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,BHB,44.45000076,-68.3615036
Knox County Regional Airport,Rockland,United States,RKD,RKD,44.06010056,-69.09919739
Jackson Hole Airport,Jacksn Hole,United States,JAC,JAC,43.6072998,-110.737999
Chicago Rockford International Airport,Rockford,United States,RFD,RFD,42.19540024,-89.09719849
Domodedovo International Airport,Moscow,Russia,DME,DME,55.40879822,37.90629959
Sanya Phoenix International Airport,Sanya,China,SYX,SYX,18.30290031,109.4120026
Milford Sound Airport,Milford Sound,New Zealand,MFN,MFN,-44.6733017,167.9230042
Lijiang Airport,Lijiang,China,LJG,LJG,26.68000031,100.2460022
Greenville Spartanburg International Airport,Greenville,United States,GSP,GSP,34.89569855,-82.21890259
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,BMI,40.47710037,-88.91590118
Gulfport Biloxi International Airport,Gulfport,United States,GPT,GPT,30.40730095,-89.07009888
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,AZO,42.23490143,-85.55210114
Toledo Express Airport,Toledo,United States,TOL,TOL,41.58679962,-83.80780029
Fort Wayne International Airport,Fort Wayne,United States,FWA,FWA,40.97850037,-85.19509888
Decatur Airport,Decatur,United States,DEC,DEC,39.83459854,-88.86569977
The Eastern Iowa Airport,Cedar Rapids,United States,CID,CID,41.88470078,-91.71080017
La Crosse Municipal Airport,La Crosse,United States,LSE,LSE,43.879002,-91.256699
Central Wisconsin Airport,Wassau,United States,CWA,CWA,44.77759933,-89.66680145
General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,PIA,40.66419983,-89.69329834
Appleton International Airport,Appleton,United States,ATW,ATW,44.2580986,-88.51909637
Rochester International Airport,Rochester,United States,RST,RST,43.90829849,-92.5
University of Illinois Willard Airport,Champaign,United States,CMI,CMI,40.03919983,-88.27809906
Manhattan Regional Airport,Manhattan,United States,MHK,MHK,39.14099884,-96.67079926
Kingscote Airport,Kingscote,Australia,KGC,KGC,-35.71390152,137.5209961
Hervey Bay Airport,Hervey Bay,Australia,HVB,HVB,-25.31889915,152.8800049
Dali Airport,Dali,China,DLU,DLU,25.649401,100.319
Mulu Airport,Mulu,Malaysia,MZV,MZV,4.04832983,114.8050003
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,SSH,27.97730064,34.39500046
Venango Regional Airport,Franklin,United States,FKL,FKL,41.37789917,-79.86039734
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,NBO,-1.319239974,36.92779922
Seronera Airport,Seronera,Tanzania,SEU,SEU,-2.45806,34.822498
El Calafate Airport,El Calafate,Argentina,FTE,FTE,-50.2803,-72.053101
Armidale Airport,Armidale,Australia,ARM,ARM,-30.52809906,151.6170044
Grand Junction Regional Airport,Grand Junction,United States,GJT,GJT,39.12239838,-108.5270004
St George Municipal Airport,Saint George,United States,SGU,SGU,37.036389,-113.510306
David Wayne Hooks Memorial Airport,Houston,United States,DWH,DWH,30.0618,-95.55280304
Port O'Connor Private Heliport,Port O\'Connor,United States,\N,\N,28.429725,-96.444419
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,SRQ,27.39539909,-82.55439758
L.F. Wade International International Airport,Bermuda,Bermuda,BDA,BDA,32.36399841,-64.67870331
Van Nuys Airport,Van Nuys,United States,VNY,VNY,34.20980072,-118.4899979
Quad City International Airport,Moline,United States,MLI,MLI,41.44850159,-90.50749969
Panama City-Bay Co International Airport,Panama City,United States,PFN,PFN,30.212099,-85.6828
Honiara International Airport,Honiara,Solomon Islands,HIR,HIR,-9.42800045,160.0549927
Faa'a International Airport,Papeete,French Polynesia,PPT,PPT,-17.553699,-149.606995
Nauru International Airport,Nauru,Nauru,INU,INU,-0.547458,166.919006
Funafuti International Airport,Funafuti,Tuvalu,FUN,FUN,-8.525,179.195999
Tolmachevo Airport,Novosibirsk,Russia,OVB,OVB,55.01259995,82.65070343
SamsÃ¸ Airport,Samsoe,Denmark,\N,\N,55.88949966,10.61369991
Xieng Khouang Airport,Phon Savan,Laos,XKH,XKH,19.450001,103.157997
Bismarck Municipal Airport,Bismarck,United States,BIS,BIS,46.77270126,-100.7460022
Telluride Regional Airport,Telluride,United States,TEX,TEX,37.9538002,-107.9079971
Yinchuan Airport,Yinchuan,China,\N,\N,38.481899,106.009003
Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,HGN,19.30130005,97.97579956
Rapid City Regional Airport,Rapid City,United States,RAP,RAP,44.04529953,-103.0569992
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,CLD,33.12829971,-117.2799988
Bishop International Airport,Flint,United States,FNT,FNT,42.9654007,-83.74359894
Francisco Bangoy International Airport,Davao,Philippines,DVO,DVO,7.125520229,125.6460037
Madeira Airport,Funchal,Portugal,FNC,FNC,32.697899,-16.7745
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,STM,-2.424721956,-54.78583145
Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,KOS,10.57970047,103.637001
Ekati Airport,Ekati,Canada,YOA,YOA,64.69889832,-110.6149979
Hawke's Bay Airport,NAPIER,New Zealand,NPE,NPE,-39.465801,176.869995
Levuka Airfield,Levuka,Fiji,LEV,LEV,-17.71109962,178.7590027
Lhasa Gonggar Airport,Lhasa,China,LXA,LXA,29.29780006,90.91190338
Redding Municipal Airport,Redding,United States,RDD,RDD,40.50899887,-122.2929993
Mahlon Sweet Field,Eugene,United States,EUG,EUG,44.12459946,-123.211998
Idaho Falls Regional Airport,Idaho Falls,United States,IDA,IDA,43.514599,-112.070999
Rogue Valley International Medford Airport,Medford,United States,MFR,MFR,42.37419891,-122.8730011
Kaikoura Airport,Kaikoura,New Zealand,KBZ,KBZ,-42.42499924,173.6049957
Roberts Field,Redmond-Bend,United States,RDM,RDM,44.2541008,-121.1500015
Picton Aerodrome,Picton,New Zealand,PCN,PCN,-41.34609985,173.9559937
Hosea Kutako International Airport,Windhoek,Namibia,WDH,WDH,-22.4799,17.4709
Victoria Harbour Seaplane Base,Victoria,Canada,YWH,YWH,48.42498589,-123.3888674
Coal Harbour Seaplane Base,Vancouver,Canada,\N,\N,50.59999847,-127.5830002
Yaoqiang Airport,Jinan,China,TNA,TNA,36.85720062,117.2160034
Changzhou Benniu Airport,Changzhou,China,CZX,CZX,31.919701,119.778999
Yibin Caiba Airport,Yibin,China,YBP,YBP,28.80055556,104.545
Roshchino International Airport,Tyumen,Russia,TJM,TJM,57.1896019,65.32430267
Akron Canton Regional Airport,Akron,United States,CAK,CAK,40.91609955,-81.44219971
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,HSV,34.6371994,-86.77510071
Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,PKB,39.3451004,-81.43920135
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,MGM,32.30059814,-86.39399719
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,TRI,36.475201,-82.407401
Barkley Regional Airport,PADUCAH,United States,PAH,PAH,37.06079865,-88.77380371
Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,JIB,11.54730034,43.15950012
Haikou Meilan International Airport,Haikou,China,HAK,HAK,19.93490028,110.4589996
Mafia Island Airport,Mafia Island,Tanzania,MFA,MFA,-7.917478,39.668502
Page Municipal Airport,Page,United States,PGA,PGA,36.92610168,-111.447998
Utila Airport,Utila,Honduras,UII,UII,16.1131,-86.880302
Glacier Park International Airport,Kalispell,United States,FCA,FCA,48.3105011,-114.2559967
MBS International Airport,Saginaw,United States,MBS,MBS,43.53290176,-84.07959747
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,BGM,42.20869827,-75.97979736
Baghdad International Airport,Baghdad,Iraq,BGW,BGW,33.26250076,44.23460007
Nan Airport,Nan,Thailand,NNT,NNT,18.80789948,100.7829971
Roi Et Airport,Roi Et,Thailand,ROI,ROI,16.11680031,103.7740021
Buri Ram Airport,Buri Ram,Thailand,BFV,BFV,15.22949982,103.2529984
Trat Airport,Trat,Thailand,TDX,TDX,12.27460003,102.3190002
Blythe Airport,Blythe,United States,BLH,BLH,33.61920166,-114.7170029
Al Asad Air Base,Al Asad,Iraq,IQA,IQA,33.78559875,42.44120026
Al Taqaddum Air Base,Al Taqaddum,Iraq,TQD,TQD,33.33810043,43.5970993
Joint Base Balad,Al Bakr,Iraq,XQC,XQC,33.94020081,44.36159897
Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,CRK,15.186,120.559998
Sandakan Airport,Sandakan,Malaysia,SDK,SDK,5.900899887,118.0589981
Luang Namtha Airport,Luang Namtha,Laos,LXG,LXG,20.966999,101.400002
Oudomsay Airport,Muang Xay,Laos,ODY,ODY,20.6826992,101.9940033
Taoxian Airport,Shenyang,China,SHE,SHE,41.63980103,123.4830017
Dongying Shengli Airport,Dongying,China,DOY,DOY,37.50859833,118.788002
John A. Osborne Airport,Geralds,Montserrat,MNI,MNI,16.79140091,-62.19329834
Petersburg James A Johnson Airport,Petersburg,United States,PSG,PSG,56.80170059,-132.9450073
Luoyang Airport,Luoyang,China,LYA,LYA,34.74110031,112.3880005
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,XUZ,34.059056,117.555278
Magway Airport,Magwe,Burma,MWQ,MWQ,20.1656,94.941399
Kanti Airport,Khamti,Burma,KHM,KHM,25.98830032,95.67440033
Lien Khuong Airport,Dalat,Vietnam,DLI,DLI,11.75,108.366997
Dong Hoi Airport,Dong Hoi,Vietnam,VDH,VDH,17.515,106.590556
Rach Gia Airport,Rach Gia,Vietnam,VKG,VKG,9.958029972,105.1323795
CÃ  Mau Airport,Ca Mau,Vietnam,CAH,CAH,9.177667,105.177778
Chu Lai International Airport,Chu Lai,Vietnam,VCL,VCL,15.40330029,108.7060013
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,TBB,13.04959965,109.3339996
Mae Hong Son Airport,Pai,Thailand,PYY,PYY,19.37199974,98.43699646
Bol Airport,Brac,Croatia,BWK,BWK,43.28570175,16.67970085
YaoundÃ© Nsimalen International Airport,Yaounde,Cameroon,NSI,NSI,3.722559929,11.5532999
Conakry International Airport,Conakry,Guinea,CKY,CKY,9.57689,-13.612
Aachen-MerzbrÃ¼ck Airport,Aachen,Germany,AAH,AAH,50.82305527,6.186388969
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,FKB,48.77939987,8.080499649
Orlando Sanford International Airport,Sanford,United States,SFB,SFB,28.77759933,-81.23750305
John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,JST,40.31610107,-78.83390045
Lukla Airport,Lukla,Nepal,LUA,LUA,27.68689919,86.72969818
Bhojpur Airport,Bhojpur,Nepal,BHP,BHP,27.1473999,87.05079651
Lamidanda Airport,Lamidanda,Nepal,LDN,LDN,27.25309944,86.66999817
Jomsom Airport,Jomsom,Nepal,JMO,JMO,28.780426,83.723
Manang Airport,Manang,Nepal,NGX,NGX,28.641399,84.089203
Phaplu Airport,Phaplu,Nepal,PPL,PPL,27.517787,86.584454
Rumjatar Airport,Rumjatar,Nepal,RUM,RUM,27.30349922,86.55039978
Tulsipur Airport,Dang,Nepal,DNP,DNP,28.11109924,82.29419708
Rukum Chaurjahari Airport,Rukumkot,Nepal,RUK,RUK,28.627001,82.195
Jumla Airport,Jumla,Nepal,JUM,JUM,29.2742,82.193298
Taplejung Airport,Taplejung,Nepal,TPJ,TPJ,27.3509,87.69525
Tumling Tar Airport,Tumling Tar,Nepal,TMI,TMI,27.315001,87.193298
Surkhet Airport,Surkhet,Nepal,SKH,SKH,28.586,81.636002
Simikot Airport,Simikot,Nepal,IMK,IMK,29.97109985,81.81890106
Dolpa Airport,Dolpa,Nepal,DOP,DOP,28.98570061,82.81909943
Bajhang Airport,Bajhang,Nepal,BJH,BJH,29.53899956,81.18540192
Dhangarhi Airport,Dhangarhi,Nepal,DHI,DHI,28.75329971,80.58190155
Muan International Airport,Muan,South Korea,MWX,MWX,34.991406,126.382814
Astypalaia Airport,Astypalaia,Greece,JTY,JTY,36.57989883,26.37579918
Ikaria Airport,Ikaria,Greece,JIK,JIK,37.68270111,26.3470993
Kalymnos Airport,Kalymnos,Greece,JKL,JKL,36.9632988,26.94059944
Milos Airport,Milos,Greece,MLO,MLO,36.696899,24.4769
Naxos Airport,Cyclades Islands,Greece,JNX,JNX,37.08110046,25.36809921
Paros National Airport,Paros,Greece,PAS,PAS,37.020495,25.113195
Kastelorizo Airport,Kastelorizo,Greece,KZS,KZS,36.14170074,29.57640076
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,RMF,25.5571003,34.58369827
Weeze Airport,Weeze,Germany,NRN,NRN,51.60240173,6.142169952
Francisco B. Reyes Airport,Busuanga,Philippines,USU,USU,12.12150002,120.0999985
Bancasi Airport,Butuan,Philippines,BXU,BXU,8.9515,125.4788
